Sport |Fixfit - Il Fitness a Casa - Abbonamento Premium 12 Mesi|https://bitq.it/v2/showcase/prestigioitalia?pp=118990|44.1|0.1|0.22
SPA e Benessere|QC Terme - Qc Pass Day Relax|https://bitq.it/v2/showcase/prestigioitalia?pp=12592|71.5|0.06|0% - FCI Art. 2 D.P.R 633/79
SPA e Benessere|QC Terme - Qc Pass Day Relax di Coppia|https://bitq.it/v2/showcase/prestigioitalia?pp=41738|142.5|0.06|0% - FCI Art. 2 D.P.R 633/80
SPA e Benessere|QC Terme - QC Pass OPEN|https://bitq.it/v2/showcase/prestigioitalia?pp=9287|61.5|0.06|0% - FCI Art. 2 D.P.R 633/81
SPA e Benessere|QC Terme - Qc Pass OPEN Infrasettimanale|https://bitq.it/v2/showcase/prestigioitalia?pp=12590|56.0|0.06|0% - FCI Art. 2 D.P.R 633/82
SPA e Benessere|QC Terme - Qc Pass Spa & Lunch|https://bitq.it/v2/showcase/prestigioitalia?pp=12591|84.5|0.06|0% - FCI Art. 2 D.P.R 633/83
SPA e Benessere|QC Terme Pass Coccole di Benessere - 2 notti, ingresso al percorso benessere e massaggio di coppia per due persone|https://bitq.it/v2/showcase/prestigioitalia?pp=9333|670.5|0.06|0% - FCI Art. 2 D.P.R 633/84
SPA e Benessere|QC Terme Pass Desiderio di Benessere - 2 notti, ingresso al percorso benessere, massaggio di coppia e cena per due persone|https://bitq.it/v2/showcase/prestigioitalia?pp=12595|941.0|0.06|0% - FCI Art. 2 D.P.R 633/85
SPA e Benessere|QC Terme Pass Fuga di Benessere - 1 notte ed ingresso al percorso benessere per due persone|https://bitq.it/v2/showcase/prestigioitalia?pp=9331|267.0|0.06|0% - FCI Art. 2 D.P.R 633/86
SPA e Benessere|QC Terme Pass Gusto di Benessere - 1 notte, ingresso al percorso benessere e cena per due persone|https://bitq.it/v2/showcase/prestigioitalia?pp=9332|449.5|0.06|0% - FCI Art. 2 D.P.R 633/87
SPA e Benessere|QC Terme Pass Notte di Benessere - 1 notte ed ingresso al percorso benessere per due persone|https://bitq.it/v2/showcase/prestigioitalia?pp=12593|353.5|0.06|0% - FCI Art. 2 D.P.R 633/88
SPA e Benessere|QC Terme Pass Relax and Taste - 1 notte a QcRoom ed ingresso al percorso benessere + wellness lunch per due persone|https://bitq.it/v2/showcase/prestigioitalia?pp=127098|257.5|0.06|0% - FCI Art. 2 D.P.R 633/89
SPA e Benessere|QC Terme Pass Unconventional Break - 1 notte infrasettimanale ed ingresso al percorso benessere per due persone|https://bitq.it/v2/showcase/prestigioitalia?pp=127096|180.5|0.06|0% - FCI Art. 2 D.P.R 633/90
SPA e Benessere|QC Terme Pass Viaggio di Benessere - 2 notti ed ingresso al percorso benessere per due persone|https://bitq.it/v2/showcase/prestigioitalia?pp=12594|545.5|0.06|0% - FCI Art. 2 D.P.R 633/91
SPA e Benessere|QC Terme Pass Wellness Retreat - 1 notte a QcRoom ed ingresso al percorso benessere per due persone|https://bitq.it/v2/showcase/prestigioitalia?pp=127097|219.0|0.06|0% - FCI Art. 2 D.P.R 633/92
SPA e Benessere|QC Terme - Massaggio di Coppia Long da 50 min|https://bitq.it/v2/showcase/prestigioitalia?pp=116692|165.5|0.06|0% - FCI Art. 2 D.P.R 633/93
SPA e Benessere|QC Terme - Massaggio di Coppia Short da 25 min|https://bitq.it/v2/showcase/prestigioitalia?pp=116693|94.5|0.06|0% - FCI Art. 2 D.P.R 633/94
SPA e Benessere|QC Terme - Massaggio Long da 75 min|https://bitq.it/v2/showcase/prestigioitalia?pp=116691|117.5|0.06|0% - FCI Art. 2 D.P.R 633/95
SPA e Benessere|QC Terme - Massaggio Plus da 50 min (ad hoc)|https://bitq.it/v2/showcase/prestigioitalia?pp=116690|84.5|0.06|0% - FCI Art. 2 D.P.R 633/96
SPA e Benessere|QC Terme - Massaggio Short da 25 min|https://bitq.it/v2/showcase/prestigioitalia?pp=116688|46.5|0.06|0% - FCI Art. 2 D.P.R 633/97
SPA e Benessere|QC Terme - Massaggio Tailor da 50 min|https://bitq.it/v2/showcase/prestigioitalia?pp=116689|81.0|0.06|0% - FCI Art. 2 D.P.R 633/98
SPA e Benessere|Terme di Chianciano - Ingresso 3 Giorni|https://bitq.it/v2/showcase/prestigioitalia?pp=105945|299.75|0.1|0.22
SPA e Benessere|Terme di Chianciano - Ingresso 5 Giorni|https://bitq.it/v2/showcase/prestigioitalia?pp=105946|609.5|0.1|0.22
SPA e Benessere|Terme di Chianciano - Ingresso 7 Giorni|https://bitq.it/v2/showcase/prestigioitalia?pp=105947|833.5|0.1|0.22
SPA e Benessere|Terme di Chianciano - Massaggio RELAX 25 Minuti - Adulto (>13 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=105943|27.75|0.1|0.22
SPA e Benessere|Terme di Chianciano - Massaggio RELAX 50 Minuti - Adulto (>13 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=105944|46.0|0.1|0.22
SPA e Benessere|Terme di Chianciano - Piscine Termali Theia - Bagni di Notte - Ingresso Serale Adulto (>13 anni) solo Sabato |https://bitq.it/v2/showcase/prestigioitalia?pp=105948|48.75|0.1|0.22
SPA e Benessere|Terme di Chianciano - Piscine Termali Theia - Ingresso Giornaliero - Adulto (>12 anni tutti i giorni)|https://bitq.it/v2/showcase/prestigioitalia?pp=105942|39.75|0.1|0.22
SPA e Benessere|Terme di Chianciano - Piscine Termali Theia - Ingresso Giornaliero - Ridotto (3-12 anni tutti i giorni)|https://bitq.it/v2/showcase/prestigioitalia?pp=105941|18.0|0.1|0.22
SPA e Benessere|Terme di Chianciano - Piscine Termali Theia - Ingresso Mattina 4h - Adulto (>12 anni tutti i giorni)|https://bitq.it/v2/showcase/prestigioitalia?pp=105938|21.75|0.1|0.22
SPA e Benessere|Terme di Chianciano - Piscine Termali Theia - Ingresso Mattina 4h - Ridotto (3-12 anni tutti i giorni)|https://bitq.it/v2/showcase/prestigioitalia?pp=105937|11.75|0.1|0.22
SPA e Benessere|Terme di Chianciano - Piscine Termali Theia - Ingresso Pomeriggio 3h - Adulto (>12 anni tutti i giorni)|https://bitq.it/v2/showcase/prestigioitalia?pp=105940|19.0|0.1|0.22
SPA e Benessere|Terme di Chianciano - Piscine Termali Theia - Ingresso Pomeriggio 3h - Ridotto (3-12 anni tutti i giorni)|https://bitq.it/v2/showcase/prestigioitalia?pp=105939|10.0|0.1|0.22
SPA e Benessere|Terme di Chianciano - Terme Sensoriali + Percorso del Gusto - Adulto (>13 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=105935|60.5|0.1|0.22
SPA e Benessere|Terme di Chianciano - Terme Sensoriali OPEN - Adulto (>13 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=105934|40.5|0.1|0.22
SPA e Benessere|Terme Verona - Villa dei Cedri - Ingresso OPEN Adulto PARCO TERMALE + CENTRO BENESSERE|https://bitq.it/v2/showcase/prestigioitalia?pp=27713|47.84|0.08|0.22
SPA e Benessere|Terme Verona - Villa dei Cedri - Ingresso PARCO TERMALE - Open TARIFFA UNICA|https://bitq.it/v2/showcase/prestigioitalia?pp=55380|25.76|0.08|0.22
Mostre e Musei|Visita guidata di Spaccanapoli e Cristo Velato - Napoli, Italia - Adulto (>10 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=46834|33.6|4% - 15%|0% - Esente Art.10 DPR 633/72
Mostre e Musei|Visita guidata di Spaccanapoli e Cristo Velato - Napoli, Italia - Junior (4-9 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=46834|10.8|4% - 15%|null
Mostre e Musei|Tour di Pompei con archeologo - Pompei, Italia - Adulto (>18 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=46833|42.0|4% - 15%|null
Mostre e Musei|Tour di Pompei con archeologo - Pompei, Italia - Bambino (4-11 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=46833|10.8|4% - 15%|null
Mostre e Musei|Tour di Pompei con archeologo - Pompei, Italia - Junior (12-17 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=46833|22.8|4% - 15%|null
Mostre e Musei|Galleria degli Uffizi + 2 Musei Gratuiti - Adulto (>18 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=130151|17.94|0.08|0% - Escluso Art.15
Mostre e Musei|Galleria degli Uffizi + 2 Musei Gratuiti - Ridotto (<18 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=130151|4.51|0.08|null
Mostre e Musei|Giardino di Boboli + Giardino di Villa Bardini - Adulto (>18 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=130152|10.12|0.08|null
Mostre e Musei|Giardino di Boboli + Giardino di Villa Bardini - Ridotto (<18 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=130152|3.68|0.08|null
Mostre e Musei|Palazzo Pitti + Collezioni - Adulto (>18 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=130153|14.63|0.08|null
Mostre e Musei|Palazzo Pitti + Collezioni - Ridotto (<18 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=130153|3.68|0.08|null
Mostre e Musei|Galleria degli Uffizi+Palazzo Pitti+Giardino di Boboli + altri musei - Firenze - Adulto (>18 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=130154|20.24|0.08|null
Mostre e Musei|Galleria degli Uffizi+Palazzo Pitti+Giardino di Boboli + altri musei - Firenze - Ridotto (<18 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=130154|4.6|0.08|null
Mostre e Musei|Basilica di San Nicola e Cripta - Intero  (> 12 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=90270|15.5|0.12|0% - Escluso Art.74 ter D.P.R. 633/72
Mostre e Musei|Galleria Doria Pamphilj - Intero (> 5 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=125757|21.3|0.12|null
Mostre e Musei|Isola di San Giorgio Maggiore - 3 Tour - Adulto (15-99)|https://bitq.it/v2/showcase/prestigioitalia?pp=111458|24.2|0.12|null
Mostre e Musei|Isola di San Giorgio Maggiore - 3 Tour - Ridotto (6-14)|https://bitq.it/v2/showcase/prestigioitalia?pp=111458|7.8|0.12|null
Mostre e Musei|La Vigna di Leonardo - Ingresso + Audioguida - Adulto (18-65 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=90271|11.25|0.12|null
Mostre e Musei|La Vigna di Leonardo - Ingresso + Audioguida - Ridotto (6-17 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=90271|9.75|0.12|null
Mostre e Musei|Museo Ca' Pesaro - Biglietto Ingresso - Adulto (15-99)|https://bitq.it/v2/showcase/prestigioitalia?pp=111459|11.7|0.12|null
Mostre e Musei|Museo Ca' Pesaro - Biglietto Ingresso - Ridotto (6-14)|https://bitq.it/v2/showcase/prestigioitalia?pp=111459|9.7|0.12|null
Mostre e Musei|Museo Nazionale della Scienza e della Tecnologia Leonardo da Vinci - Adulto (> 27 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=60197|10.0|0.12|null
Mostre e Musei|Museo Nazionale della Scienza e della Tecnologia Leonardo da Vinci - Ridotto (3-26 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=60197|7.5|0.12|null
Mostre e Musei|Museo Opificio delle Pietre Dure - Adulto (> 18 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=60195|7.8|0.12|null
Mostre e Musei|Museo Opificio delle Pietre Dure - Ridotto (0-17 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=60195|5.9|0.12|null
Mostre e Musei|Napoli - Tour a Piedi con Guida + Cappella Sansevero e Cristo Velato - Adulto (>9 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=90274|37.25|0.12|null
Mostre e Musei|Napoli - Tour a Piedi con Guida + Cappella Sansevero e Cristo Velato - Ridotto (4-8 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=90274|24.0|0.12|null
Mostre e Musei|Napoli Sotterranea + Tour Guidato - Adulto (> 18 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=60200|9.75|0.12|null
Mostre e Musei|Napoli Sotterranea + Tour Guidato - Bambino (5-10 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=60200|6.0|0.12|null
Mostre e Musei|Napoli Sotterranea + Tour Guidato - Ridotto (11-17 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=60200|7.75|0.12|null
Mostre e Musei|Teatro Antico di Taormina - Intero (18-99)|https://bitq.it/v2/showcase/prestigioitalia?pp=111455|15.5|0.12|null
Mostre e Musei|Villa Necchi Campiglio - Adulto (> 18 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=60198|14.0|0.12|null
Mostre e Musei|Villa Necchi Campiglio - Ridotto (6-17 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=60198|6.0|0.12|null
Mostre e Musei|Duomo di Milano - Museo del Duomo e San Gottardo - Ingresso ADULTO ( da 12 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=12588|6.5|10% - 15%|0% - Esente Art.10 DPR 633/72
Mostre e Musei|Duomo di Milano - Museo del Duomo e San Gottardo - Ingresso BAMBINO ( fino a 12 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=12589|3.5|10% - 15%|null
Mostre e Musei|Duomo di Milano - Terrazze del Duomo Lift - Ingresso ADULTO ( da 12 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=12579|15.5|10% - 15%|null
Mostre e Musei|Duomo di Milano - Terrazze del Duomo Lift - Ingresso BAMBINO ( fino a 12 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=12580|8.5|10% - 15%|null
Mostre e Musei|Duomo di Milano - Terrazze del Duomo Stairs - Ingresso ADULTO ( da 12 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=12582|11.5|10% - 15%|null
Mostre e Musei|Duomo di Milano - Terrazze del Duomo Stairs - Ingresso BAMBINO ( fino a 12 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=12583|6.5|10% - 15%|null
Mostre e Musei|Duomo di Milano Culture PASS - Ingresso ADULTO ( da 12 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=12570|11.5|10% - 15%|null
Mostre e Musei|Duomo di Milano Culture PASS - Ingresso BAMBINO ( fino a 12 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=12571|5.5|10% - 15%|null
Mostre e Musei|Duomo di Milano PASS Lift - Ingresso ADULTO ( da 12 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=12564|21.5|10% - 15%|null
Mostre e Musei|Duomo di Milano PASS Lift - Ingresso BAMBINO ( fino a 12 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=12565|10.5|10% - 15%|null
Mostre e Musei|Duomo di Milano PASS Stairs - Ingresso ADULTO ( da 12 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=12567|16.5|10% - 15%|null
Mostre e Musei|Duomo di Milano PASS Stairs - Ingresso BAMBINO ( fino a 12 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=12568|8.5|10% - 15%|null
Mostre e Musei|Duomo di Milano SOLO Cattedrale - Ingresso ADULTO ( da 12 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=12585|6.5|10% - 15%|null
Mostre e Musei|Duomo di Milano SOLO Cattedrale - Ingresso BAMBINO ( fino a 12 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=12586|3.5|10% - 15%|null
Mostre e Musei|Tivoli - Villa d'Este - Biglietto Salta Fila a DATA FISSA|https://bitq.it/v2/showcase/prestigioitalia?pp=51193|17.0|0.11|0% - Escluso Art.74 ter D.P.R. 633/72
Mostre e Musei|Tivoli - Villa d'Este - Adulto (>18 anni) - Ingresso + Audioguida|https://bitq.it/v2/showcase/prestigioitalia?pp=51193|32.5|0.11|null
Mostre e Musei|Tivoli - Villa d'Este - Adulto (>18 anni) - Ingresso + Opuscolo|https://bitq.it/v2/showcase/prestigioitalia?pp=51193|27.5|0.11|null
Mostre e Musei|Tivoli - Villa d'Este - Adulto (>18 anni) - solo Ingresso|https://bitq.it/v2/showcase/prestigioitalia?pp=51193|23.0|0.11|null
Mostre e Musei|Tivoli - Villa d'Este - Ridotto (4-17 anni) - Ingresso + Audioguida|https://bitq.it/v2/showcase/prestigioitalia?pp=51193|27.5|0.11|null
Mostre e Musei|Tivoli - Villa d'Este - Ridotto (4-17 anni) - Ingresso + Opuscolo|https://bitq.it/v2/showcase/prestigioitalia?pp=51193|21.0|0.11|null
Mostre e Musei|Tivoli - Villa d'Este - Ridotto (4-17 anni) - solo Ingresso|https://bitq.it/v2/showcase/prestigioitalia?pp=51193|17.0|0.11|null
Mostre e Musei|Museo Casa Enzo Ferrari Modena - Biglietto Ingresso ADULTO (> 19 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=37626|17.0|null|0% - Esente Art.10 DPR 633/72
Mostre e Musei|Museo Casa Enzo Ferrari Modena - Biglietto Ingresso RIDOTTO (6-19 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=37627|7.5|null|null
Mostre e Musei|Museo Ferrari Maranello - Biglietto Ingresso ADULTO (> 19 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=37623|17.0|null|null
Mostre e Musei|Museo Ferrari Maranello - Biglietto Ingresso RIDOTTO (6-19 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=37624|7.5|null|null
Mostre e Musei|Museo Ferrari Pass - Biglietto Ingresso ADULTO (> 19 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=37629|24.0|null|null
Mostre e Musei|Museo Ferrari Pass - Biglietto Ingresso RIDOTTO (6-19 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=37630|10.5|null|null
Mostre e Musei|Pinacoteca Ambrosiana - Adulto (>11 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=59639|15.68|0.05|0% - a.74 quater - 633/72
Mostre e Musei|Pinacoteca Ambrosiana - Bambino (4-11 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=59639|10.93|0.05|null
Viaggi e Turismo|Carnevale a Bormio + Escursione a Livigno - Bormio - Camera DOPPIA (2 px > 13 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=137964|1343.2|0.08|0% - Escluso Art.74 ter D.P.R. 633/72
Viaggi e Turismo|Carnevale a Bormio + Escursione a Livigno - Bormio - Camera FAMILY 3 (2+1)|https://bitq.it/v2/showcase/prestigioitalia?pp=137964|1880.48|0.08|null
Viaggi e Turismo|Carnevale a Bormio + Escursione a Livigno - Bormio - Camera FAMILY 4 (2+2)|https://bitq.it/v2/showcase/prestigioitalia?pp=137964|2417.76|0.08|null
Viaggi e Turismo|Carnevale a Bormio + Escursione a Livigno - Bormio - Camera SINGOLA/DUS (1 px > 13 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=137964|768.2|0.08|null
Viaggi e Turismo|Carnevale a Bormio + Escursione a Livigno - Bormio - Camera TRIPLA (3 px >13 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=137964|1947.64|0.08|null
Viaggi e Turismo|Folgarida (Madonna di Campiglio) a Febbraio - Folgarida - Camera DOPPIA (2 px > 13 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=137963|1168.4|0.08|null
Viaggi e Turismo|Folgarida (Madonna di Campiglio) a Febbraio - Folgarida - Camera FAMILY 3 (2+1)|https://bitq.it/v2/showcase/prestigioitalia?pp=137963|1635.76|0.08|null
Viaggi e Turismo|Folgarida (Madonna di Campiglio) a Febbraio - Folgarida - Camera FAMILY 4 (2+2)|https://bitq.it/v2/showcase/prestigioitalia?pp=137963|2103.12|0.08|null
Viaggi e Turismo|Folgarida (Madonna di Campiglio) a Febbraio - Folgarida - Camera SINGOLA/DUS (1 px > 13 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=137963|680.8|0.08|null
Viaggi e Turismo|Folgarida (Madonna di Campiglio) a Febbraio - Folgarida - Camera TRIPLA (3 px >13 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=137963|1694.18|0.08|null
Viaggi e Turismo|Escursione alle isole Murano,Burano di 4:45h  - DA Piazza San Marco A Piazza San Marco - Adulto (> 11 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=95627|18.4|0.08|0.22
Viaggi e Turismo|Escursione alle isole Murano,Burano di 4:45h - DA Piazza San Marco A Piazza San Marco - Ridotto (4-10 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=95628|9.2|0.08|null
Viaggi e Turismo|Escursione alle isole Murano,Burano,Torcello di 6:30h - DA Piazza San Marco A Piazza San Marco - Adulto (> 11 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=95625|23.0|0.08|null
Viaggi e Turismo|Escursione alle isole Murano,Burano,Torcello di 6:30h - DA Piazza San Marco A Piazza San Marco - Ridotto (4-10 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=95626|9.2|0.08|null
Viaggi e Turismo|Escursione alle isole Murano,Burano,Torcello di 7h - DA Zona Ferrovia A Zona Ferrovia - Adulto (> 11 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=95619|27.6|0.08|null
Viaggi e Turismo|Escursione alle isole Murano,Burano,Torcello di 7h - DA Zona Ferrovia A Zona Ferrovia - Ridotto (4-10 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=95620|13.8|0.08|null
Viaggi e Turismo|Escursione alle isole Murano,Burano,Torcello di 8:30h - DA Pontile Fusina A Pontile Fusina - Adulto (> 11 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=95623|27.6|0.08|null
Viaggi e Turismo|Escursione alle isole Murano,Burano,Torcello di 8:30h - DA Pontile Fusina A Pontile Fusina - Ridotto (4-10 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=95624|13.8|0.08|null
Viaggi e Turismo|Starhotels Du Parc (PR) **** - Camera SUPERIOR DOPPIA/DUS|https://bitq.it/v2/showcase/prestigioitalia?pp=61942|105.0|0.1|0.1
Viaggi e Turismo|Starhotels Du Parc (PR) **** - Camera SUPERIOR DOPPIA/DUS|https://bitq.it/v2/showcase/prestigioitalia?pp=61942|85.0|0.1|null
Viaggi e Turismo|Starhotels Du Parc (PR) **** - Camera SUPERIOR TRIPLA|https://bitq.it/v2/showcase/prestigioitalia?pp=61942|145.0|0.1|null
Viaggi e Turismo|Starhotels Du Parc (PR) **** - Camera SUPERIOR TRIPLA|https://bitq.it/v2/showcase/prestigioitalia?pp=61942|120.0|0.1|null
Viaggi e Turismo|Starhotels Excelsior (BO) **** - Camera SUPERIOR DOPPIA/DUS|https://bitq.it/v2/showcase/prestigioitalia?pp=61935|116.0|0.1|null
Viaggi e Turismo|Starhotels Excelsior (BO) **** - Camera SUPERIOR TRIPLA|https://bitq.it/v2/showcase/prestigioitalia?pp=61935|157.0|0.1|null
Viaggi e Turismo|Starhotels  Grand Hotel Continental (SI) ***** - Camera CLASSIC DOUBLE DOPPIA/DUS + Siena Pass|https://bitq.it/v2/showcase/prestigioitalia?pp=61948|435.0|0.1|null
Viaggi e Turismo|Starhotels  Grand Hotel Continental (SI) ***** - Camera CLASSIC DOUBLE DOPPIA/DUS + Siena Pass|https://bitq.it/v2/showcase/prestigioitalia?pp=61948|290.0|0.1|null
Viaggi e Turismo|Starhotels  Grand Hotel Continental (SI) ***** - Camera CLASSIC DOUBLE TRIPLA + Siena Pass|https://bitq.it/v2/showcase/prestigioitalia?pp=61948|560.0|0.1|null
Viaggi e Turismo|Starhotels  Grand Hotel Continental (SI) ***** - Camera CLASSIC DOUBLE TRIPLA + Siena Pass|https://bitq.it/v2/showcase/prestigioitalia?pp=61948|411.0|0.1|null
Viaggi e Turismo|Starhotels Helvetia & Bristol (FI) **** - Camera DELUXE DOPPIA/DUS + Audioguida|https://bitq.it/v2/showcase/prestigioitalia?pp=61932|580.0|0.1|null
Viaggi e Turismo|Starhotels Helvetia & Bristol (FI) **** - Camera DELUXE DOPPIA/DUS + Audioguida|https://bitq.it/v2/showcase/prestigioitalia?pp=61932|413.0|0.1|null
Viaggi e Turismo|Starhotels Helvetia & Bristol (FI) **** - Camera DELUXE TRIPLA + Audioguida|https://bitq.it/v2/showcase/prestigioitalia?pp=61932|732.0|0.1|null
Viaggi e Turismo|Starhotels Helvetia & Bristol (FI) **** - Camera DELUXE TRIPLA + Audioguida|https://bitq.it/v2/showcase/prestigioitalia?pp=61932|537.0|0.1|null
Viaggi e Turismo|Starhotels Majestic (TO) **** - Camera CLASSIC DOPPIA/DUS + Audioguida|https://bitq.it/v2/showcase/prestigioitalia?pp=61945|123.0|0.1|null
Viaggi e Turismo|Starhotels Majestic (TO) **** - Camera CLASSIC DOPPIA/DUS + Audioguida|https://bitq.it/v2/showcase/prestigioitalia?pp=61945|100.0|0.1|null
Viaggi e Turismo|Starhotels Majestic (TO) **** - Camera CLASSIC TRIPLA + Audioguida|https://bitq.it/v2/showcase/prestigioitalia?pp=61945|160.0|0.1|null
Viaggi e Turismo|Starhotels Majestic (TO) **** - Camera CLASSIC TRIPLA + Audioguida|https://bitq.it/v2/showcase/prestigioitalia?pp=61945|137.0|0.1|null
Viaggi e Turismo|Starhotels Metropole (RM) **** - Camera SUPERIOR DOPPIA/DUS + Audioguida|https://bitq.it/v2/showcase/prestigioitalia?pp=61931|234.0|0.1|null
Viaggi e Turismo|Starhotels Metropole (RM) **** - Camera SUPERIOR DOPPIA/DUS + Audioguida|https://bitq.it/v2/showcase/prestigioitalia?pp=61931|112.0|0.1|null
Viaggi e Turismo|Starhotels Metropole (RM) **** - Camera SUPERIOR TRIPLA + Audioguida|https://bitq.it/v2/showcase/prestigioitalia?pp=61931|314.0|0.1|null
Viaggi e Turismo|Starhotels Metropole (RM) **** - Camera SUPERIOR TRIPLA + Audioguida|https://bitq.it/v2/showcase/prestigioitalia?pp=61931|160.0|0.1|null
Viaggi e Turismo|Starhotels Michelangelo (FI) **** - Camera SUPERIOR DOPPIA/DUS + Audioguida|https://bitq.it/v2/showcase/prestigioitalia?pp=61937|161.0|0.1|null
Viaggi e Turismo|Starhotels Michelangelo (FI) **** - Camera SUPERIOR DOPPIA/DUS + Audioguida|https://bitq.it/v2/showcase/prestigioitalia?pp=61937|112.0|0.1|null
Viaggi e Turismo|Starhotels Michelangelo (FI) **** - Camera SUPERIOR TRIPLA + Audioguida|https://bitq.it/v2/showcase/prestigioitalia?pp=61937|250.0|0.1|null
Viaggi e Turismo|Starhotels Michelangelo (FI) **** - Camera SUPERIOR TRIPLA + Audioguida|https://bitq.it/v2/showcase/prestigioitalia?pp=61937|152.0|0.1|null
Viaggi e Turismo|Starhotels Michelangelo (RM) **** - Camera SUPERIOR DOPPIA/DUS + Audioguida|https://bitq.it/v2/showcase/prestigioitalia?pp=61943|234.0|0.1|null
Viaggi e Turismo|Starhotels Michelangelo (RM) **** - Camera SUPERIOR DOPPIA/DUS + Audioguida|https://bitq.it/v2/showcase/prestigioitalia?pp=61943|112.0|0.1|null
Viaggi e Turismo|Starhotels Michelangelo (RM) **** - Camera SUPERIOR TRIPLA + Audioguida|https://bitq.it/v2/showcase/prestigioitalia?pp=61943|314.0|0.1|null
Viaggi e Turismo|Starhotels Michelangelo (RM) **** - Camera SUPERIOR TRIPLA + Audioguida|https://bitq.it/v2/showcase/prestigioitalia?pp=61943|160.0|0.1|null
Viaggi e Turismo|Starhotels President (GE) **** - Camera SUPERIOR DOPPIA/DUS + 2 ingressi BIGO|https://bitq.it/v2/showcase/prestigioitalia?pp=61939|117.0|0.1|null
Viaggi e Turismo|Starhotels President (GE) **** - Camera SUPERIOR DOPPIA/DUS + 2 ingressi OPEN Acquario di Genova|https://bitq.it/v2/showcase/prestigioitalia?pp=61939|179.0|0.1|null
